WHC -- Worker xxxxhiring country,WES -- Status,WSS -- Worker citizenship status,WNY -- Worker Nationality,WRP -- Does worker require permit,WPT -- Permit Type,WAWP -- Worker has an active work permit,WMLE -- Worker has multiple employers,WFN -- Worker first name,WLN -- Worker last name,WFNA -- Worker first name in alternate language,WLNA -- Worker last name in alternate language,WEL -- Worker email,WJT -- Worker job title,WJTA -- Worker job title in alternate language,WJD -- Worker job description,WJDA -- Worker job description in alternate language,WEID -- Worker employee internal ID,WMN -- Worker reporting manager name,WMR -- Worker reporting manager role,WME -- Worker reporting manager email,WCT -- Worker contract type,WCXT -- Worker contract term,WSD -- Worker contract start date,WED -- Worker contract end date,WET -- Worker employment type,WFST -- Worker full time employment start time,WFET -- Worker full time employment end time,WHRW -- Worker hours per week,WTN -- Worker termination notice period,WTNU -- Worker termination notice unit,WCW -- Do you allow AYP to contact worker,WPA -- Worker workplace address is,WAO -- Eligible for additional income,WAD -- Additional income description,WPO -- Eligible for paid expenses,WPD -- Paid expenses description,WOO -- Entitled to overtime,WOD -- Overtime description,WSDMO -- Worker monday schedule,WSDTU -- Worker tuesday schedule,WSDWE -- Worker wednesday schedule,WSDTH -- Worker thursday schedule,WSDFR -- Worker friday schedule,WSDSA -- Worker saturday schedule,WSDSU -- Worker sunday schedule,WIO -- Eligible for insurance,WIS -- Insurance selection,WPPD -- Probation period,WPPU -- Probation period unit,WPLD -- Paid time off (days),WSTD -- Sick time off (days) ,DCC -- Dialing code for contact number,WNUM -- Worker contact number,WDOB -- Worker date of birth,WGEN -- Worker gender,WMAR -- Worker marital status,WND -- Worker number of dependents,WRG -- Worker religion,WRC -- Worker race,WID -- Worker national ID,WNI -- Worker national ID issue date,WNII -- Worker national ID place of issue,WNIIA -- Worker national id place of issue in alternate language,WPN -- Worker passport number,WPID -- Worker passport issued date,WPII -- Worker passport place of issue,WPIIA -- Worker passport place of issue in alternate language,WAL -- Worker address line,WAC -- Worker address city,WAS -- Worker address state,WPC -- Worker address postal code,WALA -- Worker address line in alternate language,WACA -- Worker address city in alternate language,WASA -- Worker address state in alternate language,WPCA -- Worker address postal code in alternate language,WEN -- Worker emergency contact name,WER -- Worker emergency contact relationship,DCE -- Dialing code for emergency contact number,WEC -- Worker emergency contact number,WLP -- Worker latest permit ID,WPI -- Worker latest permit issued date,WPP -- Worker latest permit place of issue,WPPA -- Worker latest permit place of issue in alternate language,WCSR -- Worker payment currency,WSPH -- Worker salary per hour,WSPM -- Worker salary per month,WSPB -- Worker salary payable date of the month,WPYM -- Worker payment option,WSPP -- Worker payment schedule,WTD -- Worker termination date,WLPD -- Worker last payment date,WTXI -- Worker Tax ID,WXR -- Worker qualification for tax residency,WMPF -- Worker MPF ID (Country specific),WBB -- Worker bank beneficiary name,WBA -- Worker bank account number,WBN -- Worker bank name,WBC -- Worker bank code,WBS -- Worker bank SWIFT/BIC code,WBI -- Worker IBAN code,ECSD -- Employer contract sign date,WCSD -- Worker contract sign date
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0068,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 67 months, 2023-04-79, 2024-04-78,FULL_TIME -- Full Time,1:00:00,9:30:00,104,154,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,124,DAY -- Day,20000064,300064,,, 1999-01-94,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432508, 2023-02-76,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2564,400064,92,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-78, 2024-04-78,HKB3243308,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3309,, 2023-04-79,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0069,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 68 months, 2023-04-80, 2024-04-79,FULL_TIME -- Full Time,2:00:00,10:30:00,105,155,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,125,DAY -- Day,20000065,300065,,, 1999-01-95,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432509, 2023-02-77,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2565,400065,93,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-79, 2024-04-79,HKB3243309,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3310,, 2023-04-80,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0070,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 69 months, 2023-04-81, 2024-04-80,FULL_TIME -- Full Time,3:00:00,11:30:00,106,156,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,126,DAY -- Day,20000066,300066,,, 1999-01-96,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432510, 2023-02-78,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2566,400066,94,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-80, 2024-04-80,HKB3243310,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3311,, 2023-04-81,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0071,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 70 months, 2023-04-82, 2024-04-81,FULL_TIME -- Full Time,4:00:00,12:30:00,107,157,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,127,DAY -- Day,20000067,300067,,, 1999-01-97,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432511, 2023-02-79,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2567,400067,95,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-81, 2024-04-81,HKB3243311,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3312,, 2023-04-82,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0072,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 71 months, 2023-04-83, 2024-04-82,FULL_TIME -- Full Time,5:00:00,13:30:00,108,158,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,128,DAY -- Day,20000068,300068,,, 1999-01-98,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432512, 2023-02-80,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2568,400068,96,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-82, 2024-04-82,HKB3243312,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3313,, 2023-04-83,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0073,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 72 months, 2023-04-84, 2024-04-83,FULL_TIME -- Full Time,6:00:00,14:30:00,109,159,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,129,DAY -- Day,20000069,300069,,, 1999-01-99,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432513, 2023-02-81,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2569,400069,97,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-83, 2024-04-83,HKB3243313,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3314,, 2023-04-84,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0074,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 73 months, 2023-04-85, 2024-04-84,FULL_TIME -- Full Time,7:00:00,15:30:00,110,160,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,130,DAY -- Day,20000070,300070,,, 1999-01-100,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432514, 2023-02-82,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2570,400070,98,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-84, 2024-04-84,HKB3243314,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3315,, 2023-04-85,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0075,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 74 months, 2023-04-86, 2024-04-85,FULL_TIME -- Full Time,8:00:00,16:30:00,111,161,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,131,DAY -- Day,20000071,300071,,, 1999-01-101,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432515, 2023-02-83,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2571,400071,99,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-85, 2024-04-85,HKB3243315,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3316,, 2023-04-86,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0076,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 75 months, 2023-04-87, 2024-04-86,FULL_TIME -- Full Time,9:00:00,17:30:00,112,162,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,132,DAY -- Day,20000072,300072,,, 1999-01-102,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432516, 2023-02-84,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2572,400072,100,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-86, 2024-04-86,HKB3243316,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3317,, 2023-04-87,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0077,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 76 months, 2023-04-88, 2024-04-87,FULL_TIME -- Full Time,10:00:00,18:30:00,113,163,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,133,DAY -- Day,20000073,300073,,, 1999-01-103,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432517, 2023-02-85,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2573,400073,101,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-87, 2024-04-87,HKB3243317,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3318,, 2023-04-88,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0078,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 77 months, 2023-04-89, 2024-04-88,FULL_TIME -- Full Time,11:00:00,19:30:00,114,164,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,134,DAY -- Day,20000074,300074,,, 1999-01-104,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432518, 2023-02-86,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2574,400074,102,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-88, 2024-04-88,HKB3243318,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3319,, 2023-04-89,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0079,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 78 months, 2023-04-90, 2024-04-89,FULL_TIME -- Full Time,12:00:00,20:30:00,115,165,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,135,DAY -- Day,20000075,300075,,, 1999-01-105,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432519, 2023-02-87,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2575,400075,103,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-89, 2024-04-89,HKB3243319,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3320,, 2023-04-90,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0080,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 79 months, 2023-04-91, 2024-04-90,FULL_TIME -- Full Time,13:00:00,21:30:00,116,166,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,136,DAY -- Day,20000076,300076,,, 1999-01-106,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432520, 2023-02-88,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2576,400076,104,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-90, 2024-04-90,HKB3243320,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3321,, 2023-04-91,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0081,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 80 months, 2023-04-92, 2024-04-91,FULL_TIME -- Full Time,14:00:00,22:30:00,117,167,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,137,DAY -- Day,20000077,300077,,, 1999-01-107,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432521, 2023-02-89,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2577,400077,105,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-91, 2024-04-91,HKB3243321,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3322,, 2023-04-92,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0082,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 81 months, 2023-04-93, 2024-04-92,FULL_TIME -- Full Time,15:00:00,23:30:00,118,168,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,138,DAY -- Day,20000078,300078,,, 1999-01-108,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432522, 2023-02-90,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2578,400078,106,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-92, 2024-04-92,HKB3243322,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3323,, 2023-04-93,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0083,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 82 months, 2023-04-94, 2024-04-93,FULL_TIME -- Full Time,16:00:00,0:30:00,119,169,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,139,DAY -- Day,20000079,300079,,, 1999-01-109,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432523, 2023-02-91,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2579,400079,107,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-93, 2024-04-93,HKB3243323,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3324,, 2023-04-94,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0084,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 83 months, 2023-04-95, 2024-04-94,FULL_TIME -- Full Time,17:00:00,1:30:00,120,170,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,140,DAY -- Day,20000080,300080,,, 1999-01-110,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432524, 2023-02-92,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2580,400080,108,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-94, 2024-04-94,HKB3243324,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3325,, 2023-04-95,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0085,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 84 months, 2023-04-96, 2024-04-95,FULL_TIME -- Full Time,18:00:00,2:30:00,121,171,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,141,DAY -- Day,20000081,300081,,, 1999-01-111,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432525, 2023-02-93,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2581,400081,109,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-95, 2024-04-95,HKB3243325,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3326,, 2023-04-96,
HK -- Hong Kong,EMPLOYEE_REVIEW -- Employee review,CITIZEN -- Citizen,HK -- Hong Kong,NO -- No,NA -- Not applicable,NO -- No,NO -- No,Bryan,Glover,布莱恩,格洛弗,bryan@amancompany.com,System analyst,系统分析师,xxxx,,AC0086,Emmy Mcguire,Budget Analyst ,emily@amancompany.com,FIXED -- Fixed,THREE_MONTHS_AND_MORE -- More than 85 months, 2023-04-97, 2024-04-96,FULL_TIME -- Full Time,19:00:00,3:30:00,122,172,DAY -- Day,YES -- Yes,EMPLOYEE -- Employee Address,NO -- No,,NO -- No,,NO -- No,,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,FULL_DAY -- Full day,OFF_DAY -- Off day,OFF_DAY -- Off day,YES -- Yes,,142,DAY -- Day,20000082,300082,,, 1999-01-112,MALE -- Male,SINGLE -- Single,,CHRISTIANITY -- Christianity,CAUCASIAN -- Caucasian,,,,,HK0123432526, 2023-02-94,Hong Kong,,,,,,,,,,,,,,,,,,HKD -- Hong Kong Dollar,2582,400082,110,BANK_DEPOSIT -- Bank Deposit,MONTHLY -- Monthly, 2024-04-96, 2024-04-96,HKB3243326,,,Hong Kong National Bank,,Hong Kong National Bank,HKNXXXX,3327,, 2023-04-97,
